CATEGORIA,PERFIL,DIA,MES,ANO,IPD,PD,FAMA,ENGAJ,VALENCIA,MOD,RANKING,META,INTERESSE
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  25.78261 ,  4.00000 ,  2.17743 ,  1.07996 ,  3.27307 ,  1.09615 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.39188 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  25.32618 ,  4.00000 ,  1.67651 ,  1.46771 ,  3.06354 ,  1.44562 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.15793 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  24.34874 ,  4.00000 ,  1.51697 ,  1.29759 ,  3.24680 ,  1.57005 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.11567 
Person. Nacionais - Tracking',João Doria,14,1,2021,  18.31684 ,  4.00000 ,  1.08428 ,  1.34023 ,  1.77926 ,  1.11841 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.44381 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  17.62865 ,  4.00000 ,  1.47985 ,  1.06043 ,  2.30533 ,  1.11451 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.01325 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  16.52485 ,  4.00000 ,  1.67156 ,  1.04089 ,  1.00000 ,  1.00195 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.31697 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  14.18166 ,  4.00000 ,  1.00000 ,  1.11713 ,  1.00000 ,  1.29194 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.18956 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  13.99678 ,  4.00000 ,  1.05615 ,  1.26280 ,  1.08340 ,  1.15519 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.04428 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  12.49305 ,  4.00000 ,  1.29159 ,  1.00000 ,  1.00000 ,  1.00000 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  80.64078 ,  4.00000 ,  4.00000 ,  4.00000 ,  2.86157 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  46.77758 ,  4.00000 ,  2.86292 ,  1.87655 ,  4.00000 ,  1.48823 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  3.00492 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  37.33903 ,  4.00000 ,  3.78834 ,  1.34142 ,  3.98741 ,  1.10979 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.35030 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  35.11885 ,  4.00000 ,  3.93875 ,  1.14587 ,  3.14640 ,  1.21902 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.27312 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  31.63718 ,  4.00000 ,  3.19182 ,  1.06566 ,  3.34569 ,  1.05408 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.50219 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  30.35848 ,  4.00000 ,  2.15729 ,  1.47735 ,  3.53908 ,  1.73980 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.12078 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  28.70767 ,  4.00000 ,  2.24525 ,  1.36893 ,  2.84399 ,  1.30375 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.54879 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  27.38198 ,  4.00000 ,  2.41791 ,  1.40846 ,  2.93208 ,  1.27533 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.09848 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  21.30877 ,  4.00000 ,  2.17281 ,  1.05133 ,  2.37383 ,  1.07422 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.03353 
Person. Nacionais - Tracking',João Doria,14,1,2021,  20.77216 ,  4.00000 ,  1.81570 ,  1.15880 ,  1.84686 ,  1.07480 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.38895 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  15.84545 ,  4.00000 ,  1.53124 ,  1.03831 ,  1.00000 ,  1.00179 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.33073 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  15.66020 ,  4.00000 ,  1.49017 ,  1.18366 ,  1.12133 ,  1.11221 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.03590 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  15.37688 ,  4.00000 ,  1.83763 ,  1.00000 ,  1.00000 ,  1.00000 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  13.88171 ,  4.00000 ,  1.00000 ,  1.11629 ,  1.00000 ,  1.23527 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.18861 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  80.96939 ,  4.00000 ,  4.00000 ,  4.00000 ,  2.99838 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  46.93643 ,  4.00000 ,  2.71762 ,  1.99014 ,  3.95605 ,  1.65443 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.92157 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  37.54666 ,  4.00000 ,  3.72819 ,  1.40547 ,  4.00000 ,  1.15263 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.33417 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  35.84062 ,  4.00000 ,  3.95846 ,  1.20427 ,  3.18521 ,  1.32961 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.20631 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  32.31376 ,  4.00000 ,  3.29663 ,  1.07039 ,  3.47964 ,  1.05349 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.46255 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  29.68351 ,  4.00000 ,  2.08111 ,  1.47734 ,  3.44703 ,  1.72201 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.12781 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  29.22816 ,  4.00000 ,  2.19954 ,  1.41246 ,  2.92745 ,  1.36242 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.55096 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  26.96182 ,  4.00000 ,  2.29278 ,  1.40636 ,  2.98804 ,  1.30389 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.09355 
Person. Nacionais - Tracking',João Doria,14,1,2021,  23.00474 ,  4.00000 ,  2.05724 ,  1.31165 ,  1.51024 ,  1.12512 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.50162 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  22.37558 ,  4.00000 ,  2.32488 ,  1.06651 ,  2.35069 ,  1.09554 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.05548 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  16.00526 ,  4.00000 ,  1.61420 ,  1.03302 ,  1.00000 ,  1.00204 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.28635 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  15.63212 ,  4.00000 ,  1.88596 ,  1.00000 ,  1.00000 ,  1.00000 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  15.52161 ,  4.00000 ,  1.45502 ,  1.17323 ,  1.19753 ,  1.10322 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.03051 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  14.06519 ,  4.00000 ,  1.00000 ,  1.13857 ,  1.00000 ,  1.26805 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.16873 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  83.37521 ,  4.00000 ,  4.00000 ,  4.00000 ,  4.00000 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  37.97771 ,  4.00000 ,  2.63247 ,  1.43694 ,  2.29399 ,  1.55567 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.77118 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  35.43305 ,  4.00000 ,  3.85304 ,  1.19960 ,  3.28472 ,  1.34721 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.17906 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  35.36190 ,  4.00000 ,  3.59239 ,  1.46612 ,  3.25401 ,  1.18278 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.30263 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  32.98425 ,  4.00000 ,  3.21475 ,  1.05181 ,  3.98560 ,  1.04687 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.46751 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  29.83967 ,  4.00000 ,  2.18014 ,  1.34690 ,  3.51530 ,  1.29842 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.55178 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  29.04554 ,  4.00000 ,  2.03695 ,  1.36032 ,  3.88350 ,  1.57238 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.12461 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  27.04027 ,  4.00000 ,  2.22361 ,  1.34410 ,  3.39465 ,  1.29131 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.07359 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  23.26235 ,  4.00000 ,  2.38533 ,  1.05496 ,  2.57348 ,  1.08200 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.08535 
Person. Nacionais - Tracking',João Doria,14,1,2021,  21.77001 ,  4.00000 ,  1.98564 ,  1.18427 ,  1.49537 ,  1.07793 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.52825 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  16.72854 ,  4.00000 ,  1.46082 ,  1.22756 ,  1.28758 ,  1.22492 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.03524 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  16.40101 ,  4.00000 ,  1.68727 ,  1.02230 ,  1.00000 ,  1.00074 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.30021 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  15.38660 ,  4.00000 ,  1.83947 ,  1.00000 ,  1.00000 ,  1.00000 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  13.68126 ,  4.00000 ,  1.00000 ,  1.13691 ,  1.00000 ,  1.26530 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.10459 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  83.37521 ,  4.00000 ,  4.00000 ,  4.00000 ,  4.00000 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  39.78732 ,  4.00000 ,  2.70104 ,  1.43269 ,  2.30337 ,  1.69495 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.90236 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  37.65205 ,  4.00000 ,  3.84211 ,  1.33054 ,  3.19244 ,  1.74500 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.12824 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  35.32588 ,  4.00000 ,  3.55753 ,  1.67577 ,  3.04249 ,  1.22489 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.16748 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  32.18858 ,  4.00000 ,  3.15740 ,  1.05565 ,  3.87397 ,  1.06296 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.40898 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  30.35841 ,  4.00000 ,  2.27111 ,  1.33583 ,  3.40765 ,  1.43069 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.49550 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  30.28961 ,  4.00000 ,  2.09249 ,  1.38378 ,  3.85552 ,  1.76229 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.10903 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  27.73131 ,  4.00000 ,  2.23077 ,  1.35222 ,  3.28870 ,  1.50035 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.03661 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  23.72273 ,  4.00000 ,  2.43377 ,  1.06655 ,  2.52074 ,  1.12276 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.09539 
Person. Nacionais - Tracking',João Doria,14,1,2021,  22.34063 ,  4.00000 ,  2.06208 ,  1.21183 ,  1.45709 ,  1.10854 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.51839 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  17.22960 ,  4.00000 ,  1.48769 ,  1.25550 ,  1.25047 ,  1.29534 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.02247 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  16.08365 ,  4.00000 ,  1.97145 ,  1.00000 ,  1.00000 ,  1.00000 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  15.88150 ,  4.00000 ,  1.61261 ,  1.02220 ,  1.00000 ,  1.00119 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.27761 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  14.18172 ,  4.00000 ,  1.00000 ,  1.15605 ,  1.00000 ,  1.36025 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.08774 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  83.18600 ,  4.00000 ,  4.00000 ,  4.00000 ,  3.92122 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  41.46428 ,  4.00000 ,  3.11973 ,  1.37596 ,  2.36478 ,  1.55885 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.96269 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  36.72726 ,  4.00000 ,  3.51744 ,  1.37304 ,  3.10766 ,  1.92525 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.09771 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  34.95314 ,  4.00000 ,  3.38998 ,  1.84383 ,  2.54812 ,  1.35881 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.17686 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  33.49429 ,  4.00000 ,  2.44249 ,  1.41103 ,  4.00000 ,  1.93879 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.10023 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  31.98676 ,  4.00000 ,  3.17689 ,  1.05907 ,  3.76283 ,  1.07748 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.38554 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  31.46312 ,  4.00000 ,  2.57292 ,  1.35464 ,  3.21269 ,  1.49824 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.41112 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  29.52986 ,  4.00000 ,  2.57307 ,  1.29525 ,  3.28181 ,  1.59521 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00961 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  25.25492 ,  4.00000 ,  2.73096 ,  1.05470 ,  2.61278 ,  1.10174 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.08059 
Person. Nacionais - Tracking',João Doria,14,1,2021,  24.73918 ,  4.00000 ,  2.31452 ,  1.27883 ,  1.48224 ,  1.13484 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.60504 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  19.24086 ,  4.00000 ,  1.84254 ,  1.26261 ,  1.24078 ,  1.34344 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  17.87182 ,  4.00000 ,  2.30685 ,  1.00000 ,  1.00000 ,  1.00000 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00299 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  15.49258 ,  4.00000 ,  1.55490 ,  1.02084 ,  1.00000 ,  1.00148 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.26376 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  14.69326 ,  4.00000 ,  1.00000 ,  1.17743 ,  1.00000 ,  1.44789 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.07723 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  83.04032 ,  4.00000 ,  4.00000 ,  4.00000 ,  3.86057 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  38.00600 ,  4.00000 ,  3.58747 ,  1.84960 ,  2.74093 ,  1.36789 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.43798 
Person. Nacionais - Tracking',Lula,14,1,2021,  36.98343 ,  4.00000 ,  3.11741 ,  1.40156 ,  2.46183 ,  1.49956 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.15379 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  36.05124 ,  4.00000 ,  3.58644 ,  1.34130 ,  3.11246 ,  1.69266 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.15452 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  32.97808 ,  4.00000 ,  2.49101 ,  1.38409 ,  3.22426 ,  1.52953 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.69431 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  31.66975 ,  4.00000 ,  2.94828 ,  1.04392 ,  3.76193 ,  1.04399 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.59031 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  31.39657 ,  4.00000 ,  2.18779 ,  1.39215 ,  4.00000 ,  1.69814 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.20456 
Person. Nacionais - Tracking',João Doria,14,1,2021,  29.75293 ,  4.00000 ,  2.16559 ,  1.28459 ,  1.49970 ,  1.13873 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.62048 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  28.70029 ,  4.00000 ,  2.33933 ,  1.32109 ,  3.28893 ,  1.59458 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.05287 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  24.48020 ,  4.00000 ,  2.52570 ,  1.05944 ,  2.61947 ,  1.10461 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.12534 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  20.42449 ,  4.00000 ,  2.00735 ,  1.03428 ,  1.00000 ,  1.00139 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.70262 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  18.10336 ,  4.00000 ,  1.58059 ,  1.29122 ,  1.24133 ,  1.35925 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  17.08908 ,  4.00000 ,  2.09073 ,  1.00000 ,  1.00000 ,  1.00000 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.06683 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  11.52863 ,  4.00000 ,  1.00000 ,  1.00000 ,  1.00000 ,  1.00000 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.10244 
Person. Nacionais - Tracking',Jair Bolsonaro,14,1,2021,  74.18004 ,  4.00000 ,  2.41850 ,  4.00000 ,  3.64914 ,  4.00000 ,1,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  4.00000 
Person. Nacionais - Tracking',Lula,14,1,2021,  50.70423 ,  4.00000 ,  3.04328 ,  2.01120 ,  2.38922 ,  1.73613 ,2,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  3.86001 
Person. Nacionais - Tracking',Luciano Huck,14,1,2021,  44.64219 ,  4.00000 ,  4.00000 ,  2.30706 ,  3.22691 ,  1.47687 ,3,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.45828 
Person. Nacionais - Tracking',Arthur Lira,14,1,2021,  28.22388 ,  4.00000 ,  1.75067 ,  1.46951 ,  2.37500 ,  2.23735 ,4,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.17584 
Person. Nacionais - Tracking',Ciro Gomes,14,1,2021,  26.62219 ,  4.00000 ,  1.24079 ,  1.34758 ,  3.15991 ,  1.48818 ,5,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.84060 
Person. Nacionais - Tracking',Guilherme Boulos,14,1,2021,  26.10723 ,  4.00000 ,  1.30609 ,  1.38963 ,  3.55688 ,  1.90112 ,6,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.09918 
Person. Nacionais - Tracking',Fernando Haddad,14,1,2021,  24.79975 ,  4.00000 ,  1.31722 ,  1.26685 ,  3.78149 ,  1.52343 ,7,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.22887 
Person. Nacionais - Tracking',Luiza Trajano,14,1,2021,  24.72826 ,  4.00000 ,  1.30548 ,  1.05092 ,  4.00000 ,  1.00122 ,8,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.82906 
Person. Nacionais - Tracking',João Doria,14,1,2021,  24.49306 ,  4.00000 ,  1.07790 ,  1.27934 ,  1.42855 ,  1.12381 ,9,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  2.75607 
Person. Nacionais - Tracking',Rodrigo Pacheco,14,1,2021,  21.19793 ,  4.00000 ,  1.43249 ,  1.03276 ,  3.68586 ,  1.03299 ,10,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.20524 
Person. Nacionais - Tracking',Flávio Dino,14,1,2021,  17.38654 ,  4.00000 ,  1.19089 ,  1.05790 ,  2.46428 ,  1.13821 ,11,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.15482 
Person. Nacionais - Tracking',Rodrigo Maia,14,1,2021,  16.05963 ,  4.00000 ,  1.00000 ,  1.29599 ,  1.22567 ,  1.56122 ,12,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.00000 
Person. Nacionais - Tracking',Sergio Moro,14,1,2021,  12.90783 ,  4.00000 ,  1.05239 ,  1.00000 ,  1.00000 ,  1.00000 ,13,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.29865 
Person. Nacionais - Tracking',Alexandre Kalil,14,1,2021,  12.06002 ,  4.00000 ,  1.12030 ,  1.00000 ,  1.00000 ,  1.00000 ,14,"{'partido':'', 'sigla':'', 'pasta':'', 'uf':'', 'cidade':''}",  1.08394 
